player_id,xd_total,xd_actions,xd_mean_action_threat,xd90,xd90_pct
12625,35.87524305555556,106,0.5350170335429769,7.3303432912062965,0.5981308411214953
11127,10.846979166666667,40,0.453125,8.068001033057852,0.719626168224299
49337,4.378611111111111,18,0.431983024691358,4.09854394175767,0.102803738317757
29163,48.43871527777778,139,0.5847097322142286,6.984860673467208,0.514018691588785
5469,52.795833333333334,184,0.5394021739130435,8.33813465138044,0.7
33018,84.39520833333334,205,0.6355030487804878,10.545251290001621,0.8878504672897196
3471,51.34770833333334,115,0.6296105072463768,7.404337347788935,0.3925233644859813
37148,6.665590277777778,14,0.6295138888888889,6.239242069682787,0.21495327102803738
5732,7.021805555555556,32,0.4014756944444444,6.028259141494437,0.7530864197530864
6302,6.135208333333334,33,0.3913825757575758,4.364970355731225,0.48148148148148145
4447,3.318611111111111,21,0.33758267195767194,2.706206584113561,0.14814814814814814
17042,6.621840277777777,30,0.4240509259259259,4.467508433283357,0.37
27569,12.274861111111111,61,0.37509676684881604,5.175626610447412,0.58
18722,4.712777777777777,18,0.4810570987654321,4.604487063506423,0.2647058823529412
24443,10.594826388888889,48,0.44768518518518513,5.865497488209965,0.67
3043,14.024826388888888,66,0.42530513468013464,4.340558373452544,0.22058823529411764
16554,21.7003125,77,0.47633928571428574,7.395032658084058,0.6355140186915887
16190,17.262291666666666,51,0.5198733660130719,6.633201095851421,0.411214953271028
3570,24.202673611111113,74,0.577149024024024,7.4905110900962875,0.8235294117647058
24547,8.014097222222222,26,0.4982104700854701,12.7470176730486,1.0
5527,4.108333333333333,17,0.4813112745098039,8.120424597364568,0.6333333333333333
3959,22.768020833333335,54,0.5978780864197532,7.046498882393398,0.35514018691588783
8247,27.56329861111111,74,0.5593562312312312,8.530594480742778,0.6355140186915887
5534,8.533159722222223,20,0.5884027777777778,12.002881609794219,0.9719626168224299
17043,6.544791666666667,19,0.6046600877192982,6.063111168296448,0.205607476635514
28559,13.973298611111112,75,0.3524398148148148,4.801515272033089,0.5
34396,13.248819444444445,69,0.3537087359098229,5.280362019337221,0.6296296296296297
31152,18.70826388888889,99,0.39825687429854095,5.983453269367449,0.6176470588235294
40211,5.813506944444445,26,0.4134882478632479,5.084699951409135,0.36764705882352944
12803,3.6560069444444445,20,0.40493055555555557,4.441493250843645,0.23529411764705882
37945,4.000381944444444,16,0.4954861111111111,7.141177685950415,0.7794117647058824
24085,21.794027777777778,80,0.4883680555555555,6.801580650754205,0.4485981308411215
37737,20.190034722222222,86,0.4179182816537468,6.578542659747782,0.3925233644859813
37726,21.38954861111111,82,0.4893377371273712,6.803131258098714,0.36666666666666664
36148,4.643194444444444,20,0.47159722222222217,5.860974754558205,0.23333333333333334
12583,2.7886458333333333,11,0.5292613636363637,5.5772916666666665,0.14444444444444443
30111,21.858333333333334,46,0.6315670289855072,6.82164942495521,0.2897196261682243
23830,12.235312500000001,51,0.5130106209150327,5.751779185165841,0.18888888888888888
38004,24.21125,70,0.5771726190476191,7.555958504305611,0.4392523364485981
51969,11.024722222222222,30,0.576087962962963,9.161819021237303,0.7570093457943925
3616,2.3296875,14,0.38705357142857144,3.2348450758549756,0.24691358024691357
9638,8.184826388888888,34,0.4542687908496732,6.606586322869955,0.78
3318,6.315,33,0.34996843434343433,3.3350611246943767,0.19
22084,15.993611111111111,78,0.40957086894586897,4.9411007494707935,0.53
10955,16.621388888888887,70,0.4079662698412698,3.5489106796884267,0.2839506172839506
3233,5.197951388888889,27,0.4071887860082305,2.9250664339308043,0.1
4354,11.305625000000001,55,0.4094128787878788,3.6928608153883387,0.25
7843,11.117604166666666,62,0.3880712365591398,4.880899390243902,0.51
3532,10.766909722222223,53,0.42453485324947593,3.4579108183656486,0.1323529411764706
3382,16.56041666666667,69,0.4214221014492754,3.2601622311337963,0.04672897196261682
30714,30.77284722222222,144,0.42798996913580245,6.269273937976307,0.2777777777777778
3308,14.083506944444444,52,0.49724893162393163,5.588282570357852,0.2336448598130841
3336,32.48590277777778,76,0.6086440058479532,6.443958233846382,0.2523364485981308
3205,15.138506944444444,45,0.534945987654321,5.416999370485721,0.21495327102803738
3943,24.841145833333336,90,0.49284722222222227,4.973202369035702,0.07777777777777778
4706,4.022013888888889,16,0.4753472222222222,7.263837792642141,0.4222222222222222
3244,21.08940972222222,49,0.6579152494331065,4.082845606424551,0.04672897196261682
10956,2.043784722222222,8,0.5038194444444445,3.631601678183613,0.028037383177570093
3009,12.454375,76,0.3699013157894737,1.7131189821182942,0.012345679012345678
22097,14.010486111111112,77,0.3673926767676768,6.177563893198335,0.8024691358024691
3604,20.795555555555556,93,0.40788903823178013,4.326231844974381,0.4567901234567901
5487,48.07840277777778,197,0.46669663000564016,7.383425049057248,0.88
5477,23.75215277777778,131,0.4004426420695505,4.771637834821429,0.49
