player_name,team,position,minutes,vaep_off_p90,vaep_def_p90,vaep_per_touch,xt_p90,final_player_rating,team_rank
Boulaye Dia,Senegal,Center Attacking Midfield,330.05,0.4360525428453002,0.04207534583122071,0.0071567396670152265,0.006997440088697725,0.24261045425610459,2
Youssouf Sabaly,Senegal,Right Back,387.2833333333333,0.11624187144738052,-0.009544323864595137,0.0007755664768459659,0.06775513084638748,0.06713246990372398,3
Kalidou Koulibaly,Senegal,Right Center Back,387.2833333333333,0.2386136230073164,-0.11672658694848666,0.0010814391206181847,0.003800732803815985,0.06202809632636351,4
Abdou Diallo,Senegal,Left Center Back,348.5833333333333,0.027363620200952524,-0.04652261634347477,-0.00015889856623080848,0.023543997979101033,-0.0049183680453101595,5
Edouard Mendy,Senegal,Goalkeeper,387.2833333333333,-0.018974869954116205,-0.2898894545566901,-0.005803881860470326,0.004158338271437321,-0.1553416591592568,6
Jin-Su Kim,South Korea,Left Back,340.68333333333334,0.38185346072966964,-0.011179289125109449,0.0040436283177333835,0.04134897890945596,0.19481997007949128,1
Young-Gwon Kim,South Korea,Left Center Back,373.18333333333334,0.2584553969884485,0.047107810916874555,0.002291161271250448,0.016731073718763763,0.1568151670777894,2
Heung-Min Son,South Korea,Left Wing,389.65,0.2728437054273108,-0.0009719084880002734,0.0026812160384055263,0.07286602269884683,0.1513134678209463,3
In-Beom Hwang,South Korea,Left Defensive Midfield,360.1166666666667,0.06307326522391996,-0.042525855601078716,0.00011950039828831038,0.042112297262992135,0.018732014383505538,4
Moon-Hwan Kim,South Korea,Right Back,389.65,0.04832396306018991,-0.0563982344333125,-5.835911408898565e-05,0.035233987741424125,0.0029921541274968346,5
Woo-Young Jung,South Korea,Left Defensive Midfield,317.91666666666663,-0.00036598908712508877,-0.12126634707387543,-0.000792721338072668,0.031771921787345156,-0.05469960012445303,6
Seung-Gyu Kim,South Korea,Goalkeeper,389.65,-0.014286506721176505,-0.21904548441968624,-0.003915495708356467,0.001188593135518099,-0.1176029256558347,7
Daniel Olmo Carvajal,Spain,Left Wing,388.25,0.5481033417024738,0.03542519032838829,0.003632434705162453,0.06645140601061687,0.3061442776291032,1
Unai Simón Mendibil,Spain,Goalkeeper,413.95,-0.03018658246254648,0.4131874523167999,0.004599454890518369,0.00029917450556130173,0.19294010629539443,2
Pedro González López,Spain,Left Center Midfield,372.4,0.030789543535162982,-0.0031373050834365376,9.117037272618794e-05,0.08426692323517379,0.03070685498471584,3
Aymeric Laporte,Spain,Left Center Back,316.93333333333334,0.03633038193819001,-0.023745330839023523,3.787865332411363e-05,0.013375141359789395,0.008978917417538358,4
Rodrigo Hernández Cascante,Spain,Right Center Back,413.95,0.062198661182291504,-0.0733631854605601,-2.810651842722915e-05,0.032764099059501714,0.0009621257172378727,5
Sergio Busquets i Burgos,Spain,Center Defensive Midfield,379.2833333333333,-0.060817130367959674,-0.01975402883095818,-0.0004709400189782127,0.02997643292008694,-0.034431575021135,6
Breel-Donald Embolo,Switzerland,Center Forward,330.15,0.9805295743329154,0.05419350634144957,0.012954638797293954,0.004607291414364751,0.5221693902592436,1
Remo Freuler,Switzerland,Right Defensive Midfield,346.05,0.28932603631381754,-0.08289477921433756,0.0019125980326445795,0.013229284794109024,0.10643526491835516,2
Manuel Obafemi Akanji,Switzerland,Left Center Back,386.58333333333337,0.277946682360387,-0.1083060651248685,0.0010859452770265088,0.00764274895753203,0.08667464199237361,3
Granit Xhaka,Switzerland,Left Defensive Midfield,386.58333333333337,0.07765045325842142,-0.07055122561255514,4.606316024557128e-05,0.034243218594614384,0.010412076489929685,4
Ricardo Iván Rodríguez Araya,Switzerland,Left Back,380.23333333333335,0.0392109165485455,-0.11148285119934696,-0.0005452420360857754,0.035710151132238487,-0.029157509709778765,5
Christian Pulisic,United States,Left Wing,336.31666666666666,0.7191204821520589,0.0513642626447212,0.005735432958998903,0.09791621576573584,0.4065462454392369,1
Timothy Weah,United States,Right Wing,317.8833333333333,0.6266349073526566,0.07672063154964101,0.006624740836288159,0.017870293405586,0.35723925038315246,2
Sergino Dest,United States,Right Back,307.56666666666666,0.08598992753883392,-0.03504372238909219,0.0002868269173937805,0.08276146243884391,0.04211144313785778,3
Tim Ream,United States,Left Center Back,391.2,0.07333258920885906,0.0110439166702163,0.0005209610022079273,-0.003145323939448112,0.04171547645231044,4
Antonee Robinson,United States,Left Back,386.26666666666665,0.08349740942480201,-0.079337816113026,2.8113950012750396e-05,0.060255681509174264,0.01413936714272669,5
Yunus Dimoara Musah,United States,Right Center Midfield,364.8666666666667,0.058287470930027244,-0.09492977602015443,-0.00027157334383948276,0.03766453576728553,-0.010869717394758328,6
Tyler Adams,United States,Center Defensive Midfield,391.2,0.007671450999132615,-0.08438407703077112,-0.0004910813173552116,0.02347056885521245,-0.033809523639983324,7
Walker Zimmerman,United States,Right Center Back,310.06666666666666,0.04902618536561443,-0.2810550655471211,-0.0012976987995721352,0.001858837854921072,-0.11603198215964078,8
Matthew Charles Turner,United States,Goalkeeper,391.2,-0.08616012355169507,-0.1688801985884127,-0.004121097646477082,0.0011089979110792897,-0.12853469078178115,9
