path,folder,filename,extension,bytes,format_details,structure,information
reports/starters/KOR/40672_starter_report.md,reports/starters/KOR,40672_starter_report.md,.md,1329,40 lines; 203 words,"Title: Moon-Hwan Kim — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Moon-Hwan Kim — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KOR/41711_starter_report.json,reports/starters/KOR,41711_starter_report.json,.json,1801,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KOR/41711_starter_report.md,reports/starters/KOR,41711_starter_report.md,.md,1321,40 lines; 203 words,"Title: Sang-Ho Na — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Sang-Ho Na — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KOR/43565_starter_report.json,reports/starters/KOR,43565_starter_report.json,.json,1784,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KOR/43565_starter_report.md,reports/starters/KOR,43565_starter_report.md,.md,1328,40 lines; 204 words,"Title: Min Jae Kim — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Min Jae Kim — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KOR/5604_starter_report.json,reports/starters/KOR,5604_starter_report.json,.json,1815,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KOR/5604_starter_report.md,reports/starters/KOR,5604_starter_report.md,.md,1326,40 lines; 204 words,"Title: Young-Gwon Kim — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Young-Gwon Kim — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KOR/5618_starter_report.json,reports/starters/KOR,5618_starter_report.json,.json,1840,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KOR/5618_starter_report.md,reports/starters/KOR,5618_starter_report.md,.md,1340,40 lines; 204 words,"Title: Woo-Young Jung — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Woo-Young Jung — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KOR/5620_starter_report.json,reports/starters/KOR,5620_starter_report.json,.json,1807,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KOR/5620_starter_report.md,reports/starters/KOR,5620_starter_report.md,.md,1328,40 lines; 202 words,"Title: Hee-Chan Hwang — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Hee-Chan Hwang — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KOR/5623_starter_report.json,reports/starters/KOR,5623_starter_report.json,.json,1748,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KOR/5623_starter_report.md,reports/starters/KOR,5623_starter_report.md,.md,1270,39 lines; 193 words,"Title: Jae-Sung Lee — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Jae-Sung Lee — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KOR/5986_starter_report.json,reports/starters/KOR,5986_starter_report.json,.json,1785,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KOR/5986_starter_report.md,reports/starters/KOR,5986_starter_report.md,.md,1318,40 lines; 203 words,"Title: Chul Hong — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Chul Hong — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51094_starter_report.json,reports/starters/KSA,51094_starter_report.json,.json,1853,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51094_starter_report.md,reports/starters/KSA,51094_starter_report.md,.md,1356,40 lines; 208 words,"Title: Abdulelah Al Amri — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Abdulelah Al Amri — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51096_starter_report.json,reports/starters/KSA,51096_starter_report.json,.json,1786,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51096_starter_report.md,reports/starters/KSA,51096_starter_report.md,.md,1366,40 lines; 210 words,"Title: Ali Al Hassan — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Ali Al Hassan — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51099_starter_report.json,reports/starters/KSA,51099_starter_report.json,.json,1764,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51099_starter_report.md,reports/starters/KSA,51099_starter_report.md,.md,1293,39 lines; 197 words,"Title: Firas Tariq Nasser Al Albirakan — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Firas Tariq Nasser Al Albirakan — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51103_starter_report.json,reports/starters/KSA,51103_starter_report.json,.json,1767,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51103_starter_report.md,reports/starters/KSA,51103_starter_report.md,.md,1297,39 lines; 197 words,"Title: Abdullah Mohammed Madu — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Abdullah Mohammed Madu — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51469_starter_report.json,reports/starters/KSA,51469_starter_report.json,.json,1777,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51469_starter_report.md,reports/starters/KSA,51469_starter_report.md,.md,1301,39 lines; 200 words,"Title: Saleh Khalid Al Shehri — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Saleh Khalid Al Shehri — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51470_starter_report.json,reports/starters/KSA,51470_starter_report.json,.json,1796,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51470_starter_report.md,reports/starters/KSA,51470_starter_report.md,.md,1300,39 lines; 198 words,"Title: Riyadh Sharahili — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Riyadh Sharahili — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51546_starter_report.json,reports/starters/KSA,51546_starter_report.json,.json,1852,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51546_starter_report.md,reports/starters/KSA,51546_starter_report.md,.md,1370,40 lines; 209 words,"Title: Hassan Mohammed Al-Tambakti — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Hassan Mohammed Al-Tambakti — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51632_starter_report.json,reports/starters/KSA,51632_starter_report.json,.json,1792,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51632_starter_report.md,reports/starters/KSA,51632_starter_report.md,.md,1380,40 lines; 212 words,"Title: Sami Khalil Al Naji — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Sami Khalil Al Naji — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51705_starter_report.json,reports/starters/KSA,51705_starter_report.json,.json,1772,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51705_starter_report.md,reports/starters/KSA,51705_starter_report.md,.md,1296,39 lines; 198 words,"Title: Abdulrahman Al-Obood — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Abdulrahman Al-Obood — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/51710_starter_report.json,reports/starters/KSA,51710_starter_report.json,.json,1773,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/51710_starter_report.md,reports/starters/KSA,51710_starter_report.md,.md,1299,39 lines; 199 words,"Title: Saud Abdullah Abdul Hamid — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Saud Abdullah Abdul Hamid — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/5178_starter_report.json,reports/starters/KSA,5178_starter_report.json,.json,1809,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/5178_starter_report.md,reports/starters/KSA,5178_starter_report.md,.md,1359,40 lines; 208 words,"Title: Salman Mohammed Al Faraj — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Salman Mohammed Al Faraj — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/5183_starter_report.json,reports/starters/KSA,5183_starter_report.json,.json,1803,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/5183_starter_report.md,reports/starters/KSA,5183_starter_report.md,.md,1358,40 lines; 209 words,"Title: Yasir Gharsan Al Shahrani — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Yasir Gharsan Al Shahrani — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/5187_starter_report.json,reports/starters/KSA,5187_starter_report.json,.json,1749,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/5187_starter_report.md,reports/starters/KSA,5187_starter_report.md,.md,1288,39 lines; 197 words,"Title: Salem Mohammed Al Dawsari — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Salem Mohammed Al Dawsari — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/5191_starter_report.json,reports/starters/KSA,5191_starter_report.json,.json,1838,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/5191_starter_report.md,reports/starters/KSA,5191_starter_report.md,.md,1347,40 lines; 207 words,"Title: Mohammed Al Burayk — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Mohammed Al Burayk — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/54144_starter_report.json,reports/starters/KSA,54144_starter_report.json,.json,1846,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/54144_starter_report.md,reports/starters/KSA,54144_starter_report.md,.md,1367,40 lines; 209 words,"Title: Nawaf Shaker Al Abid — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Nawaf Shaker Al Abid — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/56755_starter_report.json,reports/starters/KSA,56755_starter_report.json,.json,1800,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/56755_starter_report.md,reports/starters/KSA,56755_starter_report.md,.md,1307,39 lines; 198 words,"Title: Abdulelah Saad Hameed Al-Malki — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Abdulelah Saad Hameed Al-Malki — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/5713_starter_report.json,reports/starters/KSA,5713_starter_report.json,.json,1766,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/5713_starter_report.md,reports/starters/KSA,5713_starter_report.md,.md,1292,39 lines; 198 words,"Title: Mohammed Kanoo — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Mohammed Kanoo — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/5714_starter_report.json,reports/starters/KSA,5714_starter_report.json,.json,1826,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/5714_starter_report.md,reports/starters/KSA,5714_starter_report.md,.md,1345,40 lines; 204 words,"Title: Mohammed Khalil Al Owais — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Mohammed Khalil Al Owais — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/5715_starter_report.json,reports/starters/KSA,5715_starter_report.json,.json,1761,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/5715_starter_report.md,reports/starters/KSA,5715_starter_report.md,.md,1285,39 lines; 197 words,"Title: Ali Albulayhi — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Ali Albulayhi — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/KSA/57620_starter_report.json,reports/starters/KSA,57620_starter_report.json,.json,1813,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/KSA/57620_starter_report.md,reports/starters/KSA,57620_starter_report.md,.md,1372,40 lines; 209 words,"Title: Sultan Abdullah Salim Al Ghannam — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Sultan Abdullah Salim Al Ghannam — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/12149_starter_report.json,reports/starters/MAR,12149_starter_report.json,.json,1805,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/12149_starter_report.md,reports/starters/MAR,12149_starter_report.md,.md,1333,40 lines; 204 words,"Title: Nayef Aguerd — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Nayef Aguerd — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/139016_starter_report.json,reports/starters/MAR,139016_starter_report.json,.json,1776,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/139016_starter_report.md,reports/starters/MAR,139016_starter_report.md,.md,1326,40 lines; 203 words,"Title: Achraf Dari — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Achraf Dari — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/149714_starter_report.json,reports/starters/MAR,149714_starter_report.json,.json,1749,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/149714_starter_report.md,reports/starters/MAR,149714_starter_report.md,.md,1260,39 lines; 192 words,"Title: Abdessamad Ezzalzouli — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Abdessamad Ezzalzouli — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/156734_starter_report.json,reports/starters/MAR,156734_starter_report.json,.json,1802,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/156734_starter_report.md,reports/starters/MAR,156734_starter_report.md,.md,1331,40 lines; 204 words,"Title: Bilal El Khannous — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Bilal El Khannous — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/15890_starter_report.json,reports/starters/MAR,15890_starter_report.json,.json,1720,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/15890_starter_report.md,reports/starters/MAR,15890_starter_report.md,.md,1260,39 lines; 193 words,"Title: Noussair Mazraoui — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Noussair Mazraoui — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/21214_starter_report.json,reports/starters/MAR,21214_starter_report.json,.json,1783,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/21214_starter_report.md,reports/starters/MAR,21214_starter_report.md,.md,1327,40 lines; 203 words,"Title: Ilias Chair — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Ilias Chair — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/21736_starter_report.json,reports/starters/MAR,21736_starter_report.json,.json,1807,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/21736_starter_report.md,reports/starters/MAR,21736_starter_report.md,.md,1331,40 lines; 204 words,"Title: Zakaria Aboukhlal — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Zakaria Aboukhlal — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/23774_starter_report.json,reports/starters/MAR,23774_starter_report.json,.json,1797,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/23774_starter_report.md,reports/starters/MAR,23774_starter_report.md,.md,1330,40 lines; 202 words,"Title: Selim Amallah — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Selim Amallah — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/296254_starter_report.json,reports/starters/MAR,296254_starter_report.json,.json,1742,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/296254_starter_report.md,reports/starters/MAR,296254_starter_report.md,.md,1268,39 lines; 195 words,"Title: Walid Cheddira — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Walid Cheddira — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/31295_starter_report.json,reports/starters/MAR,31295_starter_report.json,.json,1731,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/31295_starter_report.md,reports/starters/MAR,31295_starter_report.md,.md,1270,39 lines; 194 words,"Title: Yahia Attiyat allah — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Yahia Attiyat allah — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/3625_starter_report.json,reports/starters/MAR,3625_starter_report.json,.json,1737,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/3625_starter_report.md,reports/starters/MAR,3625_starter_report.md,.md,1267,39 lines; 193 words,"Title: Sofiane Boufal — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Sofiane Boufal — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/3634_starter_report.json,reports/starters/MAR,3634_starter_report.json,.json,1830,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/3634_starter_report.md,reports/starters/MAR,3634_starter_report.md,.md,1348,40 lines; 205 words,"Title: Abdelhamid Sabiri — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Abdelhamid Sabiri — Starter Report, pairing player-level match evidence with role and contribution analysis."
