config_id,variance_share_target,mixture_bounds,attack_reliability_constant,defense_reliability_constant,bootstrap_se_shrinkage_constant,opposition_adjustment_variant,opposition_exposure_scale,prevention_weight,eligible_for_release,eligibility_reason,bootstrap_top50_jaccard_median,bootstrap_top50_jaccard_p10,realized_defensive_variance_share,defensive_variance_scale_factor,single_attribution_p95_absolute_rank_shift,single_attribution_max_absolute_rank_shift,leave_one_match_out_median_top50_jaccard,leave_one_match_out_p95_absolute_rank_shift,selection_status,single_attribution_count,single_attribution_granularity
393,0.35,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,7.47778789979292,,,,,rejected_by_preregistered_metrics,,
394,0.35,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35000000000000003,6.466878437771866,,,,,ineligible_ablation,,
395,0.35,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.35,6.206068798747863,,,,,rejected_by_preregistered_metrics,,
396,0.35,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,5.951627159574861,,,,,rejected_by_preregistered_metrics,,
397,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.33157894736842114,0.35,8.474204340875438,,,,,ineligible_ablation,,
398,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,7.637466622138888,,,,,rejected_by_preregistered_metrics,,
399,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3333333333333333,0.35000000000000003,7.0744422306022,,,,,rejected_by_preregistered_metrics,,
400,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35000000000000003,5.611412741803544,,,,,ineligible_ablation,,
401,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.42857142857142855,0.33157894736842114,0.3499999999999999,5.294901445235003,,,,,rejected_by_preregistered_metrics,,
402,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.3333333333333333,0.3499999999999999,5.076592380073021,,,,,rejected_by_preregistered_metrics,,
403,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35000000000000003,4.1914036074714485,,,,,ineligible_ablation,,
404,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.42857142857142855,0.3333333333333333,0.35000000000000003,4.030432052006188,,,,,rejected_by_preregistered_metrics,,
405,0.35,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.42857142857142855,0.3333333333333333,0.35000000000000003,3.9216435239839984,,,,,rejected_by_preregistered_metrics,,
406,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.35000000000000003,8.853216712799906,,,,,ineligible_ablation,,
407,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,7.944317090507725,,,,,rejected_by_preregistered_metrics,,
408,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,7.368115272839697,,,,,rejected_by_preregistered_metrics,,
409,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.35,5.745702554751799,,,,,ineligible_ablation,,
410,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,5.396198846778478,,,,,rejected_by_preregistered_metrics,,
411,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,5.173450263952393,,,,,rejected_by_preregistered_metrics,,
412,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35000000000000003,4.243426141551225,,,,,ineligible_ablation,,
413,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,4.061917128774966,,,,,rejected_by_preregistered_metrics,,
414,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,3.9495497722821957,,,,,rejected_by_preregistered_metrics,,
415,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.3499999999999999,15.237624569681131,,,,,ineligible_ablation,,
416,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.35,13.099080659386072,,,,,rejected_by_preregistered_metrics,,
417,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.35,11.491101107651328,,,,,rejected_by_preregistered_metrics,,
418,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.3157894736842105,0.35000000000000003,10.331191821902367,,,,,ineligible_ablation,,
419,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.35,9.579658120304309,,,,,rejected_by_preregistered_metrics,,
420,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.35000000000000003,8.893302926422372,,,,,rejected_by_preregistered_metrics,,
421,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.35000000000000003,7.7480603725475525,,,,,ineligible_ablation,,
422,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.39866979655712054,0.2987012987012987,0.35000000000000003,7.411878258990734,,,,,rejected_by_preregistered_metrics,,
423,0.35,"[0.3, 0.7]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.35000000000000003,7.080439215282981,,,,,rejected_by_preregistered_metrics,,
424,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.3499999999999999,9.954387594641808,,,,,ineligible_ablation,,
425,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,8.818661513624745,,,,,rejected_by_preregistered_metrics,,
426,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,8.079333909713254,,,,,rejected_by_preregistered_metrics,,
427,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3140806561859194,0.35000000000000003,6.501205059961439,,,,,ineligible_ablation,,
428,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,6.067940518186287,,,,,rejected_by_preregistered_metrics,,
429,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,5.781501899644201,,,,,rejected_by_preregistered_metrics,,
430,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3140806561859194,0.35000000000000003,4.817445851334373,,,,,ineligible_ablation,,
431,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,4.593759988942046,,,,,rejected_by_preregistered_metrics,,
432,0.35,"[0.3, 0.7]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.3499999999999999,4.450297601786414,,,,,rejected_by_preregistered_metrics,,
433,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,7.998897180712223,,,,,ineligible_ablation,,
434,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.42000000000000004,7.309357531305076,,,,,rejected_by_preregistered_metrics,,
435,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3140806561859194,0.41999999999999993,6.843253080441971,,,,,rejected_by_preregistered_metrics,,
436,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,5.284203533098059,,,,,ineligible_ablation,,
437,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,5.024251620827442,,,,,rejected_by_preregistered_metrics,,
438,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,4.845948491680935,,,,,rejected_by_preregistered_metrics,,
439,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,3.942241245687433,,,,,ineligible_ablation,,
440,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,3.8099678670135675,,,,,rejected_by_preregistered_metrics,,
441,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,3.7212678556967638,,,,,rejected_by_preregistered_metrics,,
442,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,12.974247013063703,,,,,ineligible_ablation,,
443,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,11.34512890828843,,,,,rejected_by_preregistered_metrics,,
444,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,10.080788843609536,,,,,rejected_by_preregistered_metrics,,
445,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.41999999999999993,8.902161059990716,,,,,ineligible_ablation,,
446,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.39866979655712054,0.28205128205128205,0.42000000000000004,8.31767825231272,,,,,rejected_by_preregistered_metrics,,
447,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,7.777799257267862,,,,,rejected_by_preregistered_metrics,,
448,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,6.732360156711003,,,,,ineligible_ablation,,
449,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.42000000000000004,6.465557174562174,,,,,rejected_by_preregistered_metrics,,
450,0.42,"[0.25, 0.75]",40.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.42000000000000004,6.201672260045182,,,,,rejected_by_preregistered_metrics,,
451,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.42000000000000004,8.88011734172783,,,,,ineligible_ablation,,
452,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,8.01242801191924,,,,,rejected_by_preregistered_metrics,,
453,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,7.4197345167665665,,,,,rejected_by_preregistered_metrics,,
454,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,5.895568607486528,,,,,ineligible_ablation,,
455,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,5.568757980902031,,,,,rejected_by_preregistered_metrics,,
456,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,5.338671322528701,,,,,rejected_by_preregistered_metrics,,
457,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,4.407817809750194,,,,,ineligible_ablation,,
458,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,4.242784179884902,,,,,rejected_by_preregistered_metrics,,
459,0.42,"[0.25, 0.75]",40.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,4.12860205078222,,,,,rejected_by_preregistered_metrics,,
460,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,9.199043947303087,,,,,ineligible_ablation,,
461,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,8.28735128347542,,,,,rejected_by_preregistered_metrics,,
462,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,7.694990904114481,,,,,rejected_by_preregistered_metrics,,
463,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,5.992845428212498,,,,,ineligible_ablation,,
464,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.3157894736842105,0.42000000000000004,5.644147400880559,,,,,rejected_by_preregistered_metrics,,
465,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,5.415770569916852,,,,,rejected_by_preregistered_metrics,,
466,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2987012987012987,0.41999999999999993,4.432859132134712,,,,,ineligible_ablation,,
467,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,4.253173224138295,,,,,rejected_by_preregistered_metrics,,
468,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.4200000000000001,4.13872843840232,,,,,rejected_by_preregistered_metrics,,
469,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.28205128205128205,0.42000000000000004,15.5148037188308,,,,,ineligible_ablation,,
470,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.42000000000000004,13.398139020107255,,,,,rejected_by_preregistered_metrics,,
471,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.3888888888888889,0.29703629703629714,0.41999999999999993,11.790729820581964,,,,,rejected_by_preregistered_metrics,,
472,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.28205128205128205,0.42000000000000004,10.586332567155237,,,,,ineligible_ablation,,
473,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3698630136986301,0.28205128205128205,0.42000000000000004,9.831117267923862,,,,,rejected_by_preregistered_metrics,,
474,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.42000000000000004,9.137579115265057,,,,,rejected_by_preregistered_metrics,,
475,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.28205128205128205,0.42000000000000004,7.963222014480137,,,,,ineligible_ablation,,
476,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3698630136986301,0.28205128205128205,0.41999999999999993,7.624333440135381,,,,,rejected_by_preregistered_metrics,,
477,0.42,"[0.25, 0.75]",40.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.41999999999999993,7.28699036074536,,,,,rejected_by_preregistered_metrics,,
478,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,10.324683253587509,,,,,ineligible_ablation,,
479,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,9.173088138912071,,,,,rejected_by_preregistered_metrics,,
480,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,8.410899198892375,,,,,rejected_by_preregistered_metrics,,
481,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,6.7647387333825755,,,,,ineligible_ablation,,
482,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,6.326705011716223,,,,,rejected_by_preregistered_metrics,,
483,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,6.0307809872963265,,,,,rejected_by_preregistered_metrics,,
484,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,5.0185317921499,,,,,ineligible_ablation,,
485,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.41999999999999993,4.7940842312026675,,,,,rejected_by_preregistered_metrics,,
486,0.42,"[0.25, 0.75]",40.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,4.646509015743112,,,,,rejected_by_preregistered_metrics,,
487,0.42,"[0.25, 0.75]",40.0,300.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,9.743699967668599,,,,,ineligible_ablation,,
488,0.42,"[0.25, 0.75]",40.0,300.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,8.888159209478573,,,,,rejected_by_preregistered_metrics,,
489,0.42,"[0.25, 0.75]",40.0,300.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,8.321328473081428,,,,,rejected_by_preregistered_metrics,,
490,0.42,"[0.25, 0.75]",40.0,300.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.42000000000000004,6.41859636855262,,,,,ineligible_ablation,,
491,0.42,"[0.25, 0.75]",40.0,300.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.42000000000000004,6.094364637787445,,,,,rejected_by_preregistered_metrics,,
492,0.42,"[0.25, 0.75]",40.0,300.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.2987012987012987,0.42000000000000004,5.877305164919291,,,,,rejected_by_preregistered_metrics,,
493,0.42,"[0.25, 0.75]",40.0,300.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.41999999999999993,4.783080106736798,,,,,ineligible_ablation,,
