match_id,team,entry_denial_target_per100_v4,entry_denial_oof_prediction_v4,avg_defensive_centroid_x,avg_defensive_centroid_y,avg_back_line_height,avg_defensive_hull_area,avg_defensive_width,avg_defensive_depth,avg_defenders_behind_ball,avg_central_defenders,avg_defenders_within_5,avg_defenders_within_10,avg_nearest_defender_distance,avg_mean_defender_distance,avg_defensive_density
3857287,South Korea,-7.922776195104237,-2.864017375674905,62.92875304376396,39.19488922795259,51.97012081730484,320.891593166926,30.63308007273296,18.63814769738642,3.894186779852869,4.666902524163944,0.655587692428155,1.3945861386733605,11.112861304800228,23.4106706310185,0.04500674685567574
3869486,Morocco,-10.929483286871877,-11.788053675991803,76.25046255983798,39.06339107519337,36.129802947544434,572.5809299800062,38.74793941212541,22.435079820853414,6.598685481078491,7.163186706094038,0.622887234421835,1.4604343900879782,9.692195747062165,24.990438176980497,0.020663916514960908
3869486,Portugal,9.042823743680422,14.607526916228208,58.835381652822434,40.968135879914286,51.148322180568435,720.0725174822983,38.469772175096395,28.37480095965193,5.035673583849816,5.872227055472065,0.9157625188673427,1.8320298468501006,9.32586233597446,26.123478820547195,0.01613543016275362
3857260,Saudi Arabia,-6.04755474700473,-8.279513309305166,74.00874515183524,40.15050000812008,38.14172006347454,592.652244304743,37.86851717698853,23.77909580268662,5.317414136864639,6.545782055075597,0.8218073589244215,1.7751296031957462,8.669043317556673,24.261211447788394,0.02607401137515874
3857260,Mexico,4.793007344681449,3.5760687112118243,66.42160510369531,40.76713111251947,44.49674089633486,674.7583302289496,37.85688751793118,27.2014003373278,4.331014528617664,5.338940281338651,0.8073589458907818,1.6464439564866835,10.655754281327424,27.25029731352005,0.028924140543271647
3857264,Poland,-17.003528931861833,-15.771232420342375,73.93136711346115,41.933956362630894,39.13840266334413,494.48683169221886,35.06872122201609,22.133153380730665,6.263881681486979,7.23076759370284,0.5595992955371439,1.4915255443059598,8.867831591498474,22.95619050470912,0.02532354571141673
3857264,Argentina,16.801712726610308,8.194417133364386,60.377460211304985,39.07099510083105,50.35237844794145,692.0759865837107,38.85521742264315,28.1705295334524,5.042497992969827,5.7825548412894285,0.61521463637814,1.3529703868281802,10.211727641754683,27.135436290474473,0.016737771751059123
3857289,Argentina,5.819816023608871,-0.9359579529333922,68.87065990491465,41.085727595128766,41.95097976784588,666.4082273589788,39.631248485137604,26.758322389166334,5.7764100590405985,6.316897104821592,0.6475852380640741,1.4206979466290541,11.268807742558643,27.98515606281913,0.028660312440847362
3857289,Mexico,15.473018910539665,-1.5794661752984913,68.16893908109363,42.60716637605219,43.05451145703249,646.860142874709,38.81113240620863,25.411271264071722,6.129999921588361,6.492017364266737,0.6520060597857789,1.4718919438894693,10.458579122033813,26.323638398402252,0.039694960749100935
3869254,Portugal,5.737833126617153,-3.5677155107176084,68.49404717881683,39.957295696176786,41.69909327618093,713.9354338317021,37.876849963523036,27.534210286922473,5.715972811307331,6.729161327920736,0.6768318323566668,1.5192602070914847,9.177876534422118,25.702148680950337,0.020414961243722312
3869254,Switzerland,-3.7629392321772093,3.783121184824836,64.02583229189649,40.19663086851137,46.270274758019134,718.917339368351,39.198872368214786,28.40338519852181,5.199688808472728,6.189144298875799,0.779049799014078,1.6912386545756595,8.899698207163043,24.9117638162991,0.016485302502061636
3869118,England,3.92171166115165,5.645168351859198,61.61485935309458,39.50675808651251,52.12645007266194,456.18044403485186,35.290422385124856,20.830065793910258,4.508354848939567,4.9650900552911565,0.7740657662312725,1.5415662911748933,9.818464080746443,24.22787973428172,0.03440323344893523
3869118,Senegal,1.3752000561245148,2.682206421563361,65.01960837705502,39.861568112306756,47.94370711199463,508.5816348379751,35.94986712599928,22.634156528491218,4.262624516929761,5.055563175883143,0.8318978640183935,1.6761424445517894,8.83284472438782,23.244907660997878,0.02209345943453501
3869519,Argentina,4.5698944709062275,-1.8242527761628389,68.64396601437748,38.871031321171486,42.78332465628374,622.9703922656316,38.633737358525885,25.26122866681218,6.216633361563349,6.352780125689235,0.6660034209488355,1.5375946493054675,8.69140908671883,24.83009252775042,0.027316140539338837
3869519,Croatia,9.589877661544758,0.7154869841897904,66.52879799110505,42.31142932037993,44.64841810470581,652.9593544654691,38.460077695306104,26.02081731417129,5.409831455295647,6.1107643609354385,0.800671092369706,1.8643723169777642,9.135010626430715,24.223871191608563,0.030074638492425514
3869354,England,4.457902439666489,1.4389248142063962,64.23540625938143,39.51832349421835,49.53925176857466,451.4233819408045,36.47904801765803,20.54058419786335,4.403688961504277,5.131985281613443,0.5603893021017092,1.2484879787180307,11.23387084362003,25.29389651862887,0.021269441537395004
3869354,France,0.5289494057733712,-0.11358095266412127,65.53179534541614,38.49598495792076,49.14528454372932,388.89854827229385,34.6658969735473,18.91542638959248,4.3268540451473125,4.740223015704082,0.5681428419955595,1.361354201733947,9.610552518207154,22.987671958550298,0.06223943376096318
3869552,France,-4.7816257603914005,-0.05789911145410076,67.37546834232131,40.96771033274489,46.122838220665386,510.22212232206005,38.16080058775991,21.7705230143305,4.913079167328602,5.599199355671623,0.6189436206433327,1.3775228159806792,9.701678142700118,24.719779415842037,0.028120700468378564
3869552,Morocco,10.515775893494839,7.347771246887612,62.05495577868486,40.81004439908835,50.26982775046485,606.1613547539206,41.5826941893442,23.376827438803744,4.514228369139246,5.463370362234748,0.7902050868791486,1.7585077220041037,8.580818745512929,24.169029339234477,0.01804602990042224
3869420,Croatia,4.360755279769979,-7.795197933120434,67.52613743666656,40.938089157428244,47.72109410335284,322.41195583088046,31.593753969792587,18.04285768265043,3.8548815352873427,5.001034890338735,0.6762612543350595,1.5773394388812834,9.923069381320124,22.281333078124714,0.029349015514967294
3869420,Brazil,11.524115275467228,7.504056174138086,55.51413680385746,39.88608754879078,59.53327076159509,365.3339579975531,33.88674011639659,18.71281265541575,3.6567733277996073,4.291075439183778,0.6423189847302156,1.5168678232433712,8.045818199329302,20.988489724098287,0.027754181815708708
3869220,Morocco,-3.659743790009029,-11.028088641938137,75.3019458841277,40.2423269972535,38.677779252577714,418.3319519669981,38.48882952602937,18.496013795070187,5.63525384477437,5.967564999318657,0.5383657006361666,1.3369611648565785,9.34489926415838,23.275468367921146,0.026937213901419246
3869220,Spain,14.970295531065176,10.313320859661117,56.170011292473966,41.01393591661485,56.786290413889915,479.2021740283713,35.68887866809315,22.041853292029348,3.8773570277387677,4.71576041616408,0.8167592249695673,1.7591160532628394,8.323780356083411,22.797834974213956,0.026839337510921685
3869219,Japan,-14.610168767329412,-2.8425255493619366,67.37682305059357,38.24190136264701,46.407736661700305,448.4825288941823,35.04521505079963,20.33978079038959,4.370679464411436,5.406300061055286,0.6818423910853858,1.5612639236211987,10.710040997368257,24.531575112378526,0.0260954110022655
3869219,Croatia,0.5905502205255486,-5.5674642824926135,68.3908908850033,42.50794315417251,44.484878578104095,496.64536271644295,34.73926660417928,22.912206608606912,4.623546064718876,5.676117983095071,0.7092764328561546,1.6866690301058347,9.257361696486653,23.49136245177242,0.02174225702388454
3869253,Brazil,-1.7495555148312025,2.7589115102736965,63.483176283793696,40.268110169663316,48.2315183733522,631.689364307376,38.35287813800561,25.274193228732713,5.663660062407655,6.321673752100262,0.5198404600309927,1.3672959580333184,10.10496003634933,25.548902399535383,0.019414821060189793
3869253,South Korea,2.4677538235217122,-0.9794433878654071,64.8056287238612,37.91935413648988,47.08858222182705,594.3468720373385,37.43025382306181,24.277615714150365,5.295003727824081,6.230318566923084,0.6181813324801768,1.4649891666547206,10.296012586794951,25.132150733947636,0.020951808846166875
3869152,France,-2.4642805841860236,-12.90869326117545,67.93713516766444,39.93855138131483,44.88021177329344,521.0951573756225,37.32152321778273,22.64182908452715,5.080972289047752,5.796580810809875,0.6297293774167504,1.4407660143964374,8.816185563901533,22.93603848470901,1.9678255719030135
