player_id,player_name,team,tournament_impact_rank_outfield_v4,tournament_impact_score_outfield_v4,tournament_impact_interval_low_outfield_v4,tournament_impact_interval_high_outfield_v4,tournament_impact_uncertainty_std_outfield_v4,bootstrap_rank_best_outfield_v4,bootstrap_rank_worst_outfield_v4
4354,Phil Foden,England,50,1.1141312207969296,-0.08509328848645244,2.480786579859704,0.8223826904526887,10,349
4372,Marcos Aoás Corrêa,Brazil,83,0.76319634576325,-0.07237716312932216,1.7201362275345782,0.5715263521233173,29,327
4445,Jules Koundé,France,104,0.6166912025639183,-0.08645511220195422,1.5584528331741763,0.5034072083757358,39,336
4447,Martin Braithwaite Christensen,Denmark,342,-0.02227170075508253,-0.3151969291265463,0.37896414628627145,0.21864666110599643,164,516
4506,Nampalys Mendy,Senegal,221,0.2385017580841835,-0.4288496517736063,0.9059676045569133,0.39033714984009943,79,544
4614,Antonee Robinson,United States,91,0.6762837973354935,-0.2408917999664581,1.7758580970879385,0.6245238123960032,24,451
4664,Sebastian Szymański,Poland,433,-0.14635266534915004,-0.38963551068348456,0.13703747114628137,0.16586139666656638,223,537
4706,Kalvin Phillips,England,458,-0.17296244646086287,-0.22365256424221566,-0.07234621187448022,0.04900681888637426,331,455
4734,Matty Cash,Poland,198,0.28683924867277866,-0.2902885400288679,1.0117172671499988,0.4233288637412364,65,498
4767,Chris Mepham,Wales,257,0.15705874437683448,-0.344996461908992,0.8059509863059114,0.3626348553219827,92,524
4774,Connor Roberts,Wales,469,-0.1795327327395526,-0.3900912811184903,0.11682992219173266,0.16024146840642398,243,540
4934,Ethan Ampadu,Wales,264,0.1356777264800901,-0.3148339304415418,0.7553035676911354,0.3309397940301912,98,510
4935,Bryan Mbeumo,Cameroon,273,0.11316029075347593,-0.40812104565621415,0.6478726553405973,0.3037954224326019,113,515
5178,Salman Mohammed Al Faraj,Saudi Arabia,479,-0.18746584072490335,-0.27222383074799633,-0.017949860678717608,0.08584422086251585,296,501
5183,Yasir Gharsan Al Shahrani,Saudi Arabia,497,-0.19991509028146243,-0.2972459084495246,-0.005253453945338202,0.09857817828469093,289,517
5187,Salem Mohammed Al Dawsari,Saudi Arabia,45,1.1747905790249218,-0.019138513681887126,2.7504911815437088,0.9109758229336226,6,300
5191,Mohammed Al Burayk,Saudi Arabia,381,-0.08035034145670991,-0.2449049937886516,0.24294078646781378,0.16587224034657422,201,472
5199,Jorge Resurrección Merodio,Spain,443,-0.15827072518873792,-0.34261070014484973,0.06435748193672303,0.12261453454727328,260,525
5203,Sergio Busquets i Burgos,Spain,84,0.7563099694836278,-0.19723339660297287,1.7392477022865178,0.5942027518496753,27,410
5204,Bruno Miguel Borges Fernandes,Portugal,39,1.2356295508790374,-0.018457814859829114,2.581025214754733,0.8314169095968584,8,294
5206,Rúben Santos Gato Alves Dias,Portugal,207,0.2660937702365002,-0.3472143308290375,0.9219708129673869,0.37640524500589595,76,524
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,25,1.5439306287445682,0.09577841685359531,3.494282269266343,1.0062938345967944,3,248
5209,Raphaël Adelino José Guerreiro,Portugal,132,0.48758606501460455,-0.2857866806375754,1.3701583807738453,0.4952597466336523,44,513
5211,Jordi Alba Ramos,Spain,125,0.5258179905543111,-0.24477064027734322,1.338175040915041,0.4908513303047235,48,466
5214,William Silva de Carvalho,Portugal,366,-0.05838023947713458,-0.3658079933083242,0.34597609241152677,0.23630990529798904,172,543
5219,Romain Saïss,Morocco,64,0.9485760290017372,-0.20238736022699452,2.3010727633903194,0.739439416240121,15,448
5220,Morteza Pouraliganji,Iran,175,0.339433639295459,-0.3343172767236556,1.1831418970186263,0.48942202445031774,51,547
5222,Roozbeh Cheshmi,Iran,552,-0.3525864788223898,-0.44567623569869397,-0.21855996424307889,0.06838226761552356,443,549
5224,Sardar Azmoun,Iran,234,0.19934768227624794,-0.2983366972733346,0.7841371716938567,0.3491267351716538,90,508
5226,Mehdi Taremi,Iran,72,0.8440993263718308,-0.10062038254329522,2.081910042572678,0.7043717826968771,18,524
5228,Seyed Majid Hosseini,Iran,306,0.03710600506433992,-0.448595014402762,0.6388137308538094,0.3417314464990316,109,551
5230,Ehsan Hajsafi,Iran,323,0.006340710199291305,-0.34464636116485314,0.45141078402399754,0.26347251454436166,147,538
5231,Karim Ansarifard,Iran,517,-0.22879857635002748,-0.3472211094144066,-0.08480399399155994,0.08280521963482484,325,527
5234,Sofyan Amrabat,Morocco,29,1.496939989541741,0.17906765320560142,2.779558357705652,0.8093768308824945,8,219
5235,Ramin Rezaeian,Iran,275,0.1103418935587771,-0.41426841059870234,0.8062750819127594,0.37065328531597697,93,543
5237,Hakim Ziyech,Morocco,26,1.5435718824744626,0.22786027403702602,2.816177633700712,0.8117679837694721,7,209
5239,Alireza Jahanbakhsh,Iran,535,-0.25523227020403016,-0.3698869094048775,-0.09442427884198976,0.08300793413105403,344,531
5240,Saman Ghoddos,Iran,377,-0.07532240292689703,-0.22737078502195598,0.22877436126322073,0.153576121371889,208,461
5245,Achraf Hakimi Mouh,Morocco,21,1.6271927276236733,0.24173848775076767,2.9884031066049292,0.8490617155298967,6,199
5246,Luis Alberto Suárez Díaz,Uruguay,228,0.2175411423550237,-0.2833151154209773,0.9753271952858732,0.40136227559375365,70,514
5248,José Martín Cáceres Silva,Uruguay,436,-0.14935636866184313,-0.2357721808970707,0.023475255808612004,0.0881135963283231,275,466
5249,Diego Roberto Godín Leal,Uruguay,416,-0.12239814651417057,-0.4082647639973491,0.2708056090442941,0.21219817495616405,191,541
5255,Matías Vecino Falero,Uruguay,404,-0.10861094580040605,-0.4415265585430521,0.31646242006714936,0.24604118994611154,176,551
5258,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,247,0.18177061675137468,-0.37561040174299054,1.001068901971684,0.41548918957687553,67,532
5259,José María Giménez de Vargas,Uruguay,361,-0.04944903377769494,-0.4140039050392946,0.45673110029419994,0.2754668675725293,149,549
5260,Rodrigo Bentancur Colmán,Uruguay,224,0.22769012485152273,-0.4250016756314247,1.0834548535183663,0.4927051858535743,61,546
5264,Guillermo Varela Olivera,Uruguay,385,-0.08167416265931748,-0.35202514410702623,0.4029413510330909,0.2507062347072057,163,530
5456,Mateo Kovačić,Croatia,4,2.5494231494104636,0.7429424971682578,4.442672791703863,1.132111428645965,3,100
5460,Andrej Kramarić,Croatia,13,1.8401707334767383,0.48914165609636423,3.425624254069115,0.8810999510976423,7,142
5463,Luka Modrić,Croatia,7,2.1718248475058717,0.5106797702293147,3.7875470456870404,0.9948520020520467,5,139
5469,Marcelo Brozović,Croatia,15,1.8111395073485976,0.2564746867790388,3.442574647265823,0.9787288333817413,6,199
5474,Ivan Perišić,Croatia,3,3.0536684009582444,0.8861487464756268,5.301403392752727,1.3072326186681866,1,78
5476,Benjamin Pavard,France,442,-0.15814491948445458,-0.21253366965072115,-0.04936741915192145,0.05513343211872248,307,450
5477,Ousmane Dembélé,France,54,1.0214854182275597,0.08623042803117884,2.092648439449254,0.6209990785041352,16,251
5479,Aziz Eraltay Behich,Australia,179,0.3265580958779445,-0.30421162573326227,1.1813722218536513,0.4638657906201168,56,523
5481,Mathew Leckie,Australia,144,0.4428342790581895,-0.2610528844119452,1.354728951634059,0.48839207623357506,47,473
