match_id,event_index,event_id,period,minute,competition_stage,knockout,attacking_team,defending_team,pre_shot_score_diff_defending,is_regular_penalty,shot_outcome,goal,goal_probability_v3,leverage_v4,p_psxg_v5,prevention_v5,late_or_extra_time_v5,clutch_multiplier_v5,late_game_prevention_residual_v5,match_winning_save_residual_v5,clutch_prevention_residual_v5,state_leverage_prevention_residual_v5,v5_channel_membership,channel,kick_number,kicking_team,scored,goalkeeper_player_id,goalkeeper_player_name,goalkeeper_event_type,goalkeeper_credited_save,pre_kick_win_probability_defending,post_kick_win_probability_defending,defending_wpa,goalkeeper_wpa,attribution_rule
3869321,3016,dc11fa36-49c6-41db-a883-9991c8711696,2,72.65,Quarter-finals,True,Argentina,Netherlands,-1,True,Goal,1,,0.08997658789,,,False,1,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869321,3206,758f3a76-791e-4a71-8cb4-d776a6bd293d,2,82.28333333,Quarter-finals,True,Netherlands,Argentina,2,False,Goal,1,0.2946817432,0.04862697158,0.2946817432,-0.7053182568,True,1.355234503,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869321,3572,1a46edaa-ca09-435a-b841-aa201d1f0e14,2,100.5333333,Quarter-finals,True,Netherlands,Argentina,1,False,Goal,1,0.3915838379,0.5,0.3915838379,-0.6084161621,True,2.35,0,0,0,-0.6682772228,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869321,4598,4960eb06-e30b-485b-a653-edd092335439,4,118.6,Quarter-finals,True,Argentina,Netherlands,0,False,Saved,0,0.3017257519,0.4897166973,0.3017257519,0.3017257519,True,2.329176312,0.3267788107,0.07426791152,0.4010467222,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,386,76a926ab-d769-4f19-97da-d7d329d90325,1,10.58333333,Quarter-finals,True,France,England,0,False,Saved,0,0.4190464135,0.2437765326,0.4190464135,0.4190464135,False,1,0,0,0,0.00966977711,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,662,392c7c17-aff2-48c8-becc-d23b5bf60640,1,16.36666667,Quarter-finals,True,France,England,0,False,Goal,1,0.1390350948,0.2517989881,0.1390350948,-0.8609649052,False,1,0,0,0,-0.04885470045,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,702,7bc4f065-24a9-4401-ac37-90aedc8f7b86,1,20.13333333,Quarter-finals,True,England,France,1,False,Saved,0,0.1592620358,0.257370634,0.1592620358,0.1592620358,False,1,0,0,0,0.01276120165,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,755,c60b4259-2ba3-4496-927f-331d9c2ec9d1,1,21.48333333,Quarter-finals,True,England,France,1,False,Saved,0,0.1829939343,0.2594450687,0.1829939343,0.1829939343,False,1,0,0,0,0.01625590343,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,1064,f7fdf23a-a5e9-4e7f-ba8d-40bc6379b9b0,1,28.5,Quarter-finals,True,England,France,1,False,Saved,0,0.1538705149,0.2711451411,0.1538705149,0.1538705149,False,1,0,0,0,0.02122422319,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,1954,1005a0cd-efda-4b12-92a0-edec3f740581,2,46.6,Quarter-finals,True,England,France,1,False,Saved,0,0.2261063486,0.30919602,0.2261063486,0.2261063486,False,1,0,0,0,0.06729527535,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,2143,b740db70-9fad-40ed-8069-5e3d26521a44,2,53.45,Quarter-finals,True,England,France,1,True,Goal,1,,0.3275949214,,,False,1,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,2159,ec185754-71a2-488f-8471-b5f591b88c6e,2,54.73333333,Quarter-finals,True,France,England,0,False,Saved,0,0.2384299781,0.3313344478,0.2384299781,0.2384299781,False,1,0,0,0,0.09311565411,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,2364,0f19d3a0-282b-4673-9ecc-d23599dd565e,2,59.58333333,Quarter-finals,True,England,France,0,False,Saved,0,0.1729216414,0.3467442555,0.1729216414,0.1729216414,False,1,0,0,0,0.07871535093,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,2420,c53fbe0a-5479-4e5a-8637-6c83b7e68786,2,61.1,Quarter-finals,True,England,France,0,False,Saved,0,0.1562543392,0.3519709408,0.1562543392,0.1562543392,False,1,0,0,0,0.07455573321,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,2857,9f12f011-03e2-4c02-b566-28808c4dbaba,2,76.38333333,Quarter-finals,True,France,England,0,False,Saved,0,0.6048956209,0.4160597382,0.6048956209,0.6048956209,True,2.18002097,0.5816062734,0.132183244,0.7137895173,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869354,2870,2effbf64-b445-4aa5-a87e-7ff2f38c90ee,2,77.16666667,Quarter-finals,True,France,England,0,False,Goal,1,0.4119145753,0.4198377942,0.4119145753,-0.5880854247,True,2.187671533,0,0,0,-0.4481007873,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,200,91d32b30-deb2-4808-b61a-9e5b3cf011e0,1,4.1,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.1020408163,0.2356322411,0.1020408163,0.1020408163,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,901,c8c7ae41-22c0-4874-8528-8881dd62272d,1,20.06666667,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.1020408163,0.2572681164,0.1020408163,0.1020408163,False,1,0,0,0,0.008132330134,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,1811,8a499618-5f13-46f2-b31a-2844c2731c1b,1,41.55,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.08,0.2972502387,0.08,0.08,False,1,0,0,0,0.01979942995,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,2278,b65e77c7-0984-4355-8249-7b3f4fd4ef90,2,54.31666667,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.4363636364,0.3301420991,0.4363636364,0.4363636364,False,1,0,0,0,0.1682324368,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,2814,c3bbb04a-8355-4957-b170-cb044732cba6,2,65.51666667,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.4363636364,0.3678220209,0.4363636364,0.4363636364,False,1,0,0,0,0.2372364591,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,3247,954528be-3534-4e74-a39a-2bb679489f01,2,75.78333333,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.4363636364,0.4130237318,0.4363636364,0.4363636364,True,2.173873057,0.4173770869,0.09485842883,0.5122355157,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,3401,b53fd07e-2317-4726-809e-3624bfdb518c,2,79.78333333,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.2727272727,0.4338584293,0.2727272727,0.2727272727,True,2.216063319,0.2702362932,0.06141733936,0.3316536325,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,3961,112b45ad-b869-4eb6-a4b8-a6c45cd44514,2,93.6,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.1333333333,0.5,0.1333333333,0.1333333333,True,2.35,0.1466666667,0.03333333333,0.18,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,4368,a94997f3-a132-441d-89ec-527bca207787,3,100.6833333,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.4363636364,0.3892246338,0.4363636364,0.4363636364,True,2.125679883,0.4002417363,0.09096403099,0.4912057673,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,4587,657ac0ef-2a18-4f8b-8515-604fc2b75326,3,105.5833333,Quarter-finals,True,Brazil,Croatia,0,False,Goal,1,0.9375,0.4120225592,0.9375,-0.0625,True,2.171845682,0,0,0,-0.04557291714,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,5008,52e701c5-1af2-4efb-a1ef-9c46652472d7,4,116.0333333,Quarter-finals,True,Croatia,Brazil,1,False,Goal,1,0.2727272727,0.4721583383,0.2727272727,-0.7272727273,True,2.293620635,0,0,0,-0.7138495349,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869420,5115,3dd7d256-6e97-47b6-a7bf-ce13448396cf,4,121.3166667,Quarter-finals,True,Brazil,Croatia,0,False,Saved,0,0.2727272727,0.5,0.2727272727,0.2727272727,True,2.35,0.3,0.06818181818,0.3681818182,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869486,189,dd62c1c2-00a9-4b33-a516-6094ca80e218,1,3.983333333,Quarter-finals,True,Portugal,Morocco,0,False,Saved,0,0.4363636364,0.2355522672,0.4363636364,0.4363636364,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869486,1284,9000f0f2-73ed-4a71-917d-2d525af7ba80,1,34.93333333,Quarter-finals,True,Morocco,Portugal,0,False,Saved,0,0.1020408163,0.2831973494,0.1020408163,0.1020408163,False,1,0,0,0,0.0192363302,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869486,1517,b5cf82d9-5c1a-49ac-af0d-2fada2d6f0e5,1,41.6,Quarter-finals,True,Morocco,Portugal,0,False,Goal,1,0.4363636364,0.2972502387,0.4363636364,-0.5636363636,False,1,0,0,0,-0.1394959837,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869486,2942,d3101e93-d011-401a-af9c-5a1c560c72ec,2,81.98333333,Quarter-finals,True,Portugal,Morocco,1,False,Saved,0,0.2727272727,0.4465363846,0.2727272727,0.2727272727,True,2.241736179,0.2759413731,0.06271394843,0.3386553215,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869486,3199,d4278a80-ee3d-4ef1-9255-cf9dc4ce1580,2,90.4,Quarter-finals,True,Portugal,Morocco,1,False,Saved,0,0.1333333333,0.5,0.1333333333,0.1333333333,True,2.35,0.1466666667,0.03333333333,0.18,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869486,3309,69bc4e3c-2854-42c1-89ba-e159f7515567,2,95.33333333,Quarter-finals,True,Morocco,Portugal,-1,False,Saved,0,0.4363636364,0,0.4363636364,0.4363636364,True,1.275,0.12,0,0.12,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,1167,e0e3e4da-8a23-4e2c-b4d2-b7bef8feb9fe,1,24.58333333,Semi-finals,True,Argentina,Croatia,0,False,Saved,0,0.1020408163,0.2643971076,0.1020408163,0.1020408163,False,1,0,0,0,0.0111852673,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,1443,09340406-31db-4236-8bf0-11900a1f269b,1,33.45,Semi-finals,True,Argentina,Croatia,0,True,Goal,1,,0.2803084828,,,False,1,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,1621,dcc38d2c-1610-4362-bb0c-2fd6aa28c5bf,1,38.43333333,Semi-finals,True,Argentina,Croatia,-1,False,Goal,1,0.4363636364,0.1480867143,0.4363636364,-0.5636363636,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,1714,bd13c135-d873-447b-9433-76e78e8f0bf4,1,41.88333333,Semi-finals,True,Argentina,Croatia,-2,False,Saved,0,0.4363636364,0.04461085829,0.4363636364,0.4363636364,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,2108,c9b5444c-548d-4936-af96-3f376dc1cdc6,2,48.43333333,Semi-finals,True,Argentina,Croatia,-2,False,Saved,0,0.1020408163,0.03794140382,0.1020408163,0.1020408163,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,2542,a78187f3-3fb7-4c35-9d65-aef9e119c5b2,2,57.08333333,Semi-finals,True,Argentina,Croatia,-2,False,Saved,0,0.2727272727,0.02836746509,0.2727272727,0.2727272727,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,2982,60dc7f46-0b61-4198-ae9d-c11c096367dc,2,68.76666667,Semi-finals,True,Argentina,Croatia,-2,False,Goal,1,0.4363636364,0.01522242486,0.4363636364,-0.5636363636,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,3007,a6005746-15eb-4174-8219-636c9527c20a,2,72.23333333,Semi-finals,True,Croatia,Argentina,3,False,Saved,0,0.08,0.01150667226,0.08,0.08,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869519,3552,94203fde-cbb9-49b4-962f-3181068dd3c5,2,88.38333333,Semi-finals,True,Croatia,Argentina,3,False,Saved,0,0.22,0.0001383757877,0.22,0.22,True,1.27522832,0.06055023041,0,0.06055023041,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869552,244,f4d06d6c-d7fb-41e4-b25e-1cb9a106f88b,1,4.666666667,Semi-finals,True,France,Morocco,0,False,Goal,1,0.2933696801,0.2363555058,0.2933696801,-0.7066303199,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869552,437,b4b2bbe9-bd6b-4445-b010-245913557fde,1,9.633333333,Semi-finals,True,Morocco,France,1,False,Saved,0,0.1378032751,0.2425517061,0.1378032751,0.1378032751,False,1,0,0,0,0.002471549653,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869552,3043,0502086f-c98a-47b2-83c0-dfb26991cbb4,2,78.81666667,Semi-finals,True,France,Morocco,-1,False,Goal,1,0.9716703174,0.06566720382,0.9716703174,-0.02832968265,True,1.383350886,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869684,264,49c5d1ba-1fd9-4f18-a682-cbd2c57eb9dc,1,6.466666667,3rd Place Final,True,Croatia,Morocco,0,False,Goal,1,0.2375814814,0.2385638146,0.2375814814,-0.7624185186,False,1,0,0,0,-0.000914183682,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869684,276,8f0f46ee-6bec-4537-97eb-2b50633dc6ff,1,8.283333333,3rd Place Final,True,Morocco,Croatia,1,False,Goal,1,0.6625380327,0.240831781,0.6625380327,-0.3374619673,False,1,0,0,0,-0.003616649328,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869684,639,77d0be28-0294-4153-b921-b5639dde0cda,1,17.48333333,3rd Place Final,True,Croatia,Morocco,0,False,Saved,0,0.4087698306,0.2533564521,0.4087698306,0.4087698306,False,1,0,0,0,0.02586714031,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869684,914,fce15c71-a9fc-4d7e-80ea-a3a56d20cc65,1,23.41666667,3rd Place Final,True,Croatia,Morocco,0,False,Saved,0,0.2047572564,0.2625368179,0.2047572564,0.2047572564,False,1,0,0,0,0.02084600842,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869684,1573,40c60798-23de-4690-ab6b-47b58c1f58c4,1,41.71666667,3rd Place Final,True,Croatia,Morocco,0,False,Goal,1,0.2006923423,0.2975533096,0.2006923423,-0.7993076577,False,1,0,0,0,-0.1988396059,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869684,2862,28905c96-a89e-4349-b755-383c251d2c97,2,74.58333333,3rd Place Final,True,Morocco,Croatia,1,False,Saved,0,0.1630628213,0.4070962322,0.1630628213,0.1630628213,False,1,0,0,0,0.1155287011,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,192,545c2c84-018f-4570-a01c-753823feaeac,1,4.666666667,Final,True,Argentina,France,0,False,Saved,0,0.1336407035,0.2363555058,0.1336407035,0.1336407035,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,771,6d527ebc-a948-4cd8-ac82-daced35bb715,1,22.4,Final,True,Argentina,France,0,True,Goal,1,,0.2609250112,,,False,1,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,1178,ef86f4d9-7acd-4ed0-a5ec-9129079e8fbe,1,35.36666667,Final,True,Argentina,France,-1,False,Goal,1,0.5660342979,0.1498605008,0.5660342979,-0.4339657021,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,1916,13a4889d-ad08-41be-9125-24c4c7d7879a,2,48.81666667,Final,True,Argentina,France,-2,False,Saved,0,0.2390403296,0.03751376222,0.2390403296,0.2390403296,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,2204,43691970-1dad-4e11-bd29-48f640c55ea1,2,58.35,Final,True,Argentina,France,-2,False,Saved,0,0.1355404145,0.02700368543,0.1355404145,0.1355404145,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,2691,43b2d123-6945-4a7c-8292-f7792af341f9,2,71.51666667,Final,True,Argentina,France,-2,False,Saved,0,0.1492068032,0.01227476262,0.1492068032,0.1492068032,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,2928,6cc0d5e2-6999-4006-8a7a-34de4cbe3ffd,2,79.4,Final,True,France,Argentina,2,True,Goal,1,,0.06290564436,,,True,1.378794313,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,2987,03fb2918-e1e7-4ec8-89ff-7bc5531e853d,2,80.98333333,Final,True,France,Argentina,1,False,Goal,1,0.293333067,0.4406768959,0.293333067,-0.706666933,True,2.229870714,0,0,0,-0.6002588119,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,3283,8d2a6599-cc25-41a2-acde-41d10194b5bd,2,93.75,Final,True,France,Argentina,0,False,Saved,0,0.2892273026,0.5,0.2892273026,0.2892273026,True,2.35,0.3181500328,0.07230682565,0.3904568585,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,3389,867b8791-49c0-4d98-a976-c0b4cfc1cb5a,2,96.61666667,Final,True,Argentina,France,0,False,Saved,0,0.1898330935,0.5,0.1898330935,0.1898330935,True,2.35,0.2088164029,0.04745827338,0.2562746763,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,4042,8bb8c7b5-9c14-4dfa-9279-0548ee8076db,4,106.9166667,Final,True,Argentina,France,0,False,Saved,0,0.2164693553,0.4187999665,0.2164693553,0.2164693553,True,2.185569932,0.2091137146,0.04752584423,0.2566395588,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,4067,40cbfd91-87d9-4df8-a575-533b5c26767f,4,107.95,Final,True,Argentina,France,0,False,Saved,0,0.1494001341,0.4240459881,0.1494001341,0.1494001341,True,2.196193126,0.1456167072,0.03309470618,0.1787114134,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,4070,54b889ec-6026-49ea-a913-e883dbe6e301,4,107.9666667,Final,True,Argentina,France,0,False,Goal,1,0.73604205,0.4240459881,0.73604205,-0.26395795,True,2.196193126,0,0,0,-0.2057885653,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,4203,d9b92dbd-4fea-4f48-b2fb-d7222eab2dbd,4,117.0833333,Final,True,France,Argentina,1,True,Goal,1,,0.4789335717,,,True,2.307340483,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869685,4337,959edead-09fb-40b0-b6a3-72e73bd30d5a,4,122.7333333,Final,True,France,Argentina,0,False,Saved,0,0.4793386014,0.5,0.4793386014,0.4793386014,True,2.35,0.5272724615,0.1198346503,0.6471071119,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,,,,,,,,,,,Saved,,,,,,,,,,,,,shootout,1,Japan,False,16531,Dominik Livaković,Penalty Saved,True,0.5,0.6678159402,0.1678159402,0.1678159402,full-credit-goalkeeper-saved
3869219,,,,,,,,Japan,,,Goal,,,,,,,,,,,,,shootout,2,Croatia,True,25719,Shūichi Gonda,Penalty Conceded,False,0.3321840598,0.2430077485,-0.08917631127,0,no-credit-not-goalkeeper-credited
3869219,,,,,,,,Croatia,,,Saved,,,,,,,,,,,,,shootout,3,Japan,False,16531,Dominik Livaković,Penalty Saved,True,0.7569922515,0.8903185048,0.1333262533,0.1333262533,full-credit-goalkeeper-saved
3869219,,,,,,,,Japan,,,Goal,,,,,,,,,,,,,shootout,4,Croatia,True,25719,Shūichi Gonda,Penalty Conceded,False,0.1096814952,0.05374728039,-0.05593421483,0,no-credit-not-goalkeeper-credited
3869219,,,,,,,,Croatia,,,Goal,,,,,,,,,,,,,shootout,5,Japan,True,16531,Dominik Livaković,Penalty Conceded,False,0.9462527196,0.9224254644,-0.02382725525,0,no-credit-not-goalkeeper-credited
3869219,,,,,,,,Japan,,,Post,,,,,,,,,,,,,shootout,6,Croatia,False,25719,Shūichi Gonda,Shot Faced,False,0.07757453563,0.1752475187,0.09767298309,0,no-credit-not-goalkeeper-credited
3869219,,,,,,,,Croatia,,,Saved,,,,,,,,,,,,,shootout,7,Japan,False,16531,Dominik Livaković,Penalty Saved,True,0.8247524813,0.9606864615,0.1359339802,0.1359339802,full-credit-goalkeeper-saved
3869219,,,,,,,,Japan,,,Goal,,,,,,,,,,,,,shootout,8,Croatia,True,25719,Shūichi Gonda,Penalty Conceded,False,0.0393135385,0,-0.0393135385,0,no-credit-not-goalkeeper-credited
3869220,,,,,,,,,,,Goal,,,,,,,,,,,,,shootout,1,Morocco,True,11748,Unai Simón Mendibil,Penalty Conceded,False,0.5,0.4108236887,-0.08917631127,0,no-credit-not-goalkeeper-credited
3869220,,,,,,,,Morocco,,,Post,,,,,,,,,,,,,shootout,2,Spain,False,6785,Yassine Bounou,Shot Faced,False,0.5891763113,0.7569922515,0.1678159402,0,no-credit-not-goalkeeper-credited
3869220,,,,,,,,Spain,,,Goal,,,,,,,,,,,,,shootout,3,Morocco,True,11748,Unai Simón Mendibil,Penalty Conceded,False,0.2430077485,0.1590067682,-0.08400098025,0,no-credit-not-goalkeeper-credited
3869220,,,,,,,,Morocco,,,Saved,,,,,,,,,,,,,shootout,4,Spain,False,6785,Yassine Bounou,Penalty Saved,True,0.8409932318,0.9462527196,0.1052594879,0.1052594879,full-credit-goalkeeper-saved
3869220,,,,,,,,Spain,,,Saved,,,,,,,,,,,,,shootout,5,Morocco,False,11748,Unai Simón Mendibil,Penalty Saved,True,0.05374728039,0.1233447237,0.06959744334,0.06959744334,full-credit-goalkeeper-saved
3869220,,,,,,,,Morocco,,,Saved,,,,,,,,,,,,,shootout,6,Spain,False,6785,Yassine Bounou,Penalty Saved,True,0.8766552763,0.9743282594,0.09767298309,0.09767298309,full-credit-goalkeeper-saved
3869220,,,,,,,,Spain,,,Goal,,,,,,,,,,,,,shootout,7,Morocco,True,11748,Unai Simón Mendibil,Penalty Conceded,False,0.02567174064,0,-0.02567174064,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,,,,Saved,,,,,,,,,,,,,shootout,1,Netherlands,False,6909,Damián Emiliano Martínez,Penalty Saved,True,0.5,0.6678159402,0.1678159402,0.1678159402,full-credit-goalkeeper-saved
3869321,,,,,,,,Netherlands,,,Goal,,,,,,,,,,,,,shootout,2,Argentina,True,8326,Andries Noppert,Penalty Conceded,False,0.3321840598,0.2430077485,-0.08917631127,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,Argentina,,,Saved,,,,,,,,,,,,,shootout,3,Netherlands,False,6909,Damián Emiliano Martínez,Penalty Saved,True,0.7569922515,0.8903185048,0.1333262533,0.1333262533,full-credit-goalkeeper-saved
3869321,,,,,,,,Netherlands,,,Goal,,,,,,,,,,,,,shootout,4,Argentina,True,8326,Andries Noppert,Penalty Conceded,False,0.1096814952,0.05374728039,-0.05593421483,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,Argentina,,,Goal,,,,,,,,,,,,,shootout,5,Netherlands,True,6909,Damián Emiliano Martínez,Penalty Conceded,False,0.9462527196,0.9224254644,-0.02382725525,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,Netherlands,,,Goal,,,,,,,,,,,,,shootout,6,Argentina,True,8326,Andries Noppert,Penalty Conceded,False,0.07757453563,0.02567174064,-0.05190279499,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,Argentina,,,Goal,,,,,,,,,,,,,shootout,7,Netherlands,True,6909,Damián Emiliano Martínez,Penalty Conceded,False,0.9743282594,0.9606864615,-0.01364179786,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,Netherlands,,,Off T,,,,,,,,,,,,,shootout,8,Argentina,False,8326,Andries Noppert,Shot Faced,False,0.0393135385,0.1132955,0.0739819615,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,Argentina,,,Goal,,,,,,,,,,,,,shootout,9,Netherlands,True,6909,Damián Emiliano Martínez,Penalty Conceded,False,0.8867045,0.8265,-0.0602045,0,no-credit-not-goalkeeper-credited
3869321,,,,,,,,Netherlands,,,Goal,,,,,,,,,,,,,shootout,10,Argentina,True,8326,Andries Noppert,Penalty Conceded,False,0.1735,0,-0.1735,0,no-credit-not-goalkeeper-credited
3869420,,,,,,,,,,,Goal,,,,,,,,,,,,,shootout,1,Croatia,True,5547,Alisson Ramsés Becker,Penalty Conceded,False,0.5,0.4108236887,-0.08917631127,0,no-credit-not-goalkeeper-credited
3869420,,,,,,,,Croatia,,,Saved,,,,,,,,,,,,,shootout,2,Brazil,False,16531,Dominik Livaković,Penalty Saved,True,0.5891763113,0.7569922515,0.1678159402,0.1678159402,full-credit-goalkeeper-saved
3869420,,,,,,,,Brazil,,,Goal,,,,,,,,,,,,,shootout,3,Croatia,True,5547,Alisson Ramsés Becker,Penalty Conceded,False,0.2430077485,0.1590067682,-0.08400098025,0,no-credit-not-goalkeeper-credited
3869420,,,,,,,,Croatia,,,Goal,,,,,,,,,,,,,shootout,4,Brazil,True,16531,Dominik Livaković,Penalty Conceded,False,0.8409932318,0.7850590169,-0.05593421483,0,no-credit-not-goalkeeper-credited
