team,player,matches_with_defensive_action,defensive_actions,pressure_actions,counterpress_actions,duels,interceptions,blocks,clearances,ball_recoveries,fouls_committed,fifty_fifties,actor_frame_count,avg_actor_x_when_acting,avg_actor_y_when_acting,avg_actor_distance_from_centroid_when_acting,avg_back_line_height_when_acting,avg_defensive_hull_area_when_acting,avg_defenders_behind_ball_when_acting,avg_defenders_within_5_when_acting,avg_defenders_within_10_when_acting,avg_visible_area_when_acting,player_role_cluster,defensive_player_role
United States,Matthew Charles Turner,2,3,0,0,0,0,0,0,3,0,0,23,100.12383160464591,38.5572382207612,12.660799315758515,25.69957991554445,206.0467081992918,0.0,0.5652173913043478,1.7826086956521738,1556.5894589023053,-1,Excluded: limited defensive sample
Switzerland,Yann Sommer,3,3,1,0,0,0,0,0,2,0,0,23,116.80869562988696,40.7521738798722,12.232101628823292,9.715475167227105,169.67586070149008,0.3478260869565217,0.8260869565217391,2.652173913043478,1595.1797249341664,-1,Excluded: limited defensive sample
Belgium,Thibaut Courtois,3,3,0,0,0,0,0,0,3,0,0,19,114.53157902391334,39.64210510253906,15.55704272998862,12.95305923116718,341.53027683419805,0.2105263157894736,0.3684210526315789,1.4736842105263157,1885.0519870635103,-1,Excluded: limited defensive sample
Wales,Wayne Hennessey,1,3,1,0,0,0,0,0,1,1,0,18,110.9777777062522,40.96111159854465,13.0073753831638,17.75823471861769,228.2724577993384,0.4444444444444444,0.7777777777777778,1.9444444444444444,2194.0694999520665,-1,Excluded: limited defensive sample
Iran,Seyed Hossein Hosseini,2,3,0,0,0,0,0,0,3,0,0,16,115.62500004470348,39.0374995470047,12.494747376325655,8.19067803113253,233.6546980624936,0.625,1.4375,3.375,1621.3807785993422,-1,Excluded: limited defensive sample
Ecuador,Hernán Ismael Galíndez,1,3,0,0,0,0,0,0,3,0,0,14,112.92857144560132,39.04285730634417,10.663280404792769,11.97351653291982,206.6596818805088,1.0,1.0,2.7857142857142856,1724.154773199579,-1,Excluded: limited defensive sample
Switzerland,Christian Fassnacht,1,3,2,0,0,0,1,0,0,0,0,6,84.98333287239075,62.600000063578285,20.169925788921617,27.75779940270668,570.790821807224,4.166666666666667,1.1666666666666667,1.8333333333333333,2523.8175261951733,-1,Excluded: limited defensive sample
Ecuador,Djorkaeff Neicer Reasco González,1,3,2,0,0,0,0,0,0,1,0,6,53.21666653951009,40.60000069936117,10.526736071230324,54.95872034214614,427.011938121968,5.5,1.1666666666666667,1.5,3093.417847769038,-1,Excluded: limited defensive sample
France,William Saliba,1,3,3,2,0,0,0,0,0,0,0,3,95.3666664759318,17.666666666666668,15.20193373121917,25.95831148705208,226.69847234333687,1.0,1.0,1.3333333333333333,2191.913471523092,-1,Excluded: limited defensive sample
Qatar,Mosaab Khoder Jibril,1,3,3,0,0,0,0,0,0,0,0,3,89.56666628519694,11.733332316080729,16.189143378167913,21.663608136682328,433.9940758340106,6.0,1.0,2.6666666666666665,2606.356445064979,-1,Excluded: limited defensive sample
Canada,Liam Millar,1,3,2,0,0,0,0,0,0,1,0,3,69.90000057220459,73.73333326975505,24.252816085417688,35.22307877077812,771.0030259699042,5.0,1.0,1.0,2503.339577893936,-1,Excluded: limited defensive sample
Argentina,Ángel Martín Correa,1,3,2,1,0,0,0,1,0,0,0,2,56.60000038146973,38.64999961853027,6.335373360977084,56.527008574878266,260.60751229653465,4.5,1.5,2.0,3051.039387964412,-1,Excluded: limited defensive sample
Netherlands,Andries Noppert,2,2,0,0,0,0,0,0,1,0,0,30,114.10666663646698,41.10000012715658,15.173583428529264,17.35020595297028,202.350959683237,0.2,0.4,1.1666666666666667,2027.1208712034968,-1,Excluded: limited defensive sample
Serbia,Vanja Milinković Savić,2,2,0,0,0,0,0,0,2,0,0,29,114.76206897867137,39.54482736258671,13.478621485192775,14.383238777158285,163.83272647423632,0.1724137931034483,0.5517241379310345,2.0,1977.1338634293872,-1,Excluded: limited defensive sample
Mexico,Francisco Guillermo Ochoa Magaña,2,2,0,0,0,0,0,0,2,0,0,17,106.08147167484874,41.16791655114775,19.00160088008414,25.12735266735471,476.2234955573786,0.0588235294117647,0.6470588235294118,0.9411764705882352,2524.5976672621878,-1,Excluded: limited defensive sample
Qatar,Saad Abdullah Al Sheeb,1,2,1,0,0,0,0,0,0,1,0,7,112.07142853736876,41.91428593226841,12.25705073942695,14.033342441275584,172.20717716530248,0.1428571428571428,1.0,1.8571428571428568,1578.57376944211,-1,Excluded: limited defensive sample
Belgium,Jeremy Doku,1,2,2,2,0,0,0,0,0,0,0,3,63.149073755069885,47.331836141013895,16.131472055587984,46.45385556751643,825.5269052477934,7.0,0.6666666666666666,1.3333333333333333,1941.4553261971453,-1,Excluded: limited defensive sample
Tunisia,Hannibal Mejbri,1,2,1,0,0,1,0,0,0,0,0,2,103.34999990463255,11.049999237060549,13.051692241333182,8.646470345141026,150.64911293990411,3.0,1.0,2.5,1122.3345852933394,-1,Excluded: limited defensive sample
Germany,Matthias Ginter,1,2,1,1,1,0,0,0,0,0,0,2,45.59999847412109,42.65000057220459,8.105599073081875,73.45640036860512,548.484345856345,1.5,0.5,0.5,2797.1530881112085,-1,Excluded: limited defensive sample
Argentina,Thiago Ezequiel Almada,1,2,1,0,0,0,0,0,1,0,0,2,44.19999885559082,61.55000042915344,13.759882840912503,64.0949692129983,414.6035114191198,4.0,1.0,1.0,3113.21857507415,-1,Excluded: limited defensive sample
Switzerland,Ardon Jashari,1,2,1,1,0,0,1,0,0,0,0,2,76.60000038146973,66.85000038146973,11.786556451224753,36.255023733312896,641.6701328514766,4.0,1.0,2.5,3481.8066370637544,-1,Excluded: limited defensive sample
Argentina,Juan Marcos Foyth,1,2,2,0,0,0,0,0,0,0,0,2,85.79999923706055,12.44999885559082,18.724451103844338,28.41282907691047,551.1939847274361,3.5,1.5,3.0,3093.086505442947,-1,Excluded: limited defensive sample
Poland,Kamil Grosicki,1,2,2,0,0,0,0,0,0,0,0,2,46.54999923706055,74.60000002384186,22.65236436914531,54.38777180523894,1081.889272261265,7.0,1.0,1.5,2672.686744133927,-1,Excluded: limited defensive sample
Portugal,Nuno Mendes,1,2,0,1,0,0,1,0,0,0,0,2,70.14999866485596,70.09999990463257,19.410804277755776,41.800240787089415,569.6429574970416,4.5,1.0,1.5,3164.1333485495697,-1,Excluded: limited defensive sample
Cameroon,Jerome Ngom Mbekeli,1,2,1,0,0,0,0,1,0,0,0,2,105.10000038146973,24.049999237060547,13.446210049139356,10.246793971389458,375.4293294566587,5.5,1.5,3.0,1996.28362245542,-1,Excluded: limited defensive sample
Serbia,Dušan Vlahović,1,2,2,0,0,0,0,0,0,0,0,1,15.900001525878906,35.79999923706055,18.896292941458448,76.96647182759509,398.05110400793393,4.0,1.0,1.0,3144.387068826416,-1,Excluded: limited defensive sample
France,Lucas Hernández Pi,1,2,1,0,0,0,1,0,0,0,0,1,14.117258909651111,10.391787946238082,23.426901570651356,94.80255377334116,266.54217267926293,0.0,0.0,0.0,2305.2986611317465,-1,Excluded: limited defensive sample
South Korea,Seung-Gyu Kim,1,1,0,0,0,0,0,1,0,0,0,30,115.61333334644635,39.30666675567627,11.445126841548374,11.582752916507008,209.07203479350488,0.4,0.9333333333333332,2.5,1702.237004502755,-1,Excluded: limited defensive sample
Senegal,Edouard Mendy,1,1,0,0,0,0,1,0,0,0,0,23,113.58260868943256,37.28695645539657,12.946544132764515,12.095522286189537,252.67786006317783,0.4347826086956521,0.6521739130434783,2.347826086956522,1943.2744884482204,-1,Excluded: limited defensive sample
England,Jordan Pickford,1,1,0,0,0,0,0,0,1,0,0,22,111.25909076495604,41.05909087441184,16.393226972356672,19.853169627455927,298.0143995033732,0.0454545454545454,0.4090909090909091,1.4090909090909092,2108.1091188440155,-1,Excluded: limited defensive sample
Germany,Manuel Neuer,1,1,0,0,0,0,1,0,0,0,0,16,112.85624991357328,38.01874995231629,9.766977062287657,10.36277034807663,154.99465955812218,0.9375,1.375,2.75,1551.3248796225082,-1,Excluded: limited defensive sample
Tunisia,Aymen Dahmen,1,1,0,0,0,0,0,0,1,0,0,15,114.83999996980032,39.9266663869222,12.50131037023822,12.455759329800946,174.12645749066772,0.1333333333333333,0.6,2.066666666666667,1654.7671486756426,-1,Excluded: limited defensive sample
Canada,Milan Borjan,1,1,0,0,0,0,0,0,1,0,0,14,116.08571428060532,40.228571210588726,9.750492352291433,8.646131385802251,168.82433717967837,0.2142857142857142,0.8571428571428571,2.5,1414.703392978078,-1,Excluded: limited defensive sample
Qatar,Meshaal Aissa Barsham,1,1,0,0,0,0,0,0,1,0,0,12,115.1000000089407,39.833333015441895,9.039766343412914,10.278760887350815,146.30018271484278,0.0,1.1666666666666667,2.9166666666666665,1661.69220330516,-1,Excluded: limited defensive sample
Qatar,Ahmed Alaa Eldin Abdelmotaal,1,1,1,0,0,0,0,0,0,0,0,6,38.86666742960612,18.81666755676269,17.266096298568034,76.32907879684078,191.57571982668875,2.333333333333333,0.8333333333333334,1.5,3072.221423842488,-1,Excluded: limited defensive sample
Serbia,Darko Lazović,1,1,1,0,0,0,0,0,0,0,0,6,45.99315753848379,28.134939664275706,17.81049810696776,64.4323672235512,654.3115644507429,2.833333333333333,0.6666666666666666,1.3333333333333333,3014.448100937556,-1,Excluded: limited defensive sample
Canada,David Wallace Wotherspoon,1,1,0,0,1,0,0,0,0,0,0,4,63.6965123426662,57.812371196209504,8.755472903418577,47.66521446997434,440.0581094676676,5.25,0.5,2.75,2933.852673418838,-1,Excluded: limited defensive sample
Netherlands,Kenneth Taylor,1,1,1,0,0,0,0,0,0,0,0,1,48.900001525878906,22.0,8.882852165920573,66.21414781152743,400.9466084879977,3.0,2.0,2.0,2607.103398049213,-1,Excluded: limited defensive sample
Costa Rica,Daniel Alonso Chacón Salas,1,1,0,0,0,0,0,1,0,0,0,1,108.19999980926514,44.29999923706055,4.372665737991532,10.909503976336223,216.1806174536559,4.0,3.0,6.0,2012.791736240818,-1,Excluded: limited defensive sample
Poland,Artur Jędrzejczyk,1,1,1,0,0,0,0,0,0,0,0,1,93.89999961853027,50.70000076293945,7.074749920174653,24.85000502019747,388.8080004873431,5.0,2.0,2.0,3478.944989507618,-1,Excluded: limited defensive sample
Spain,Anssumane Fati,1,1,1,1,0,0,0,0,0,0,0,1,36.5,72.80000019073486,15.546198503911995,73.77692324527973,607.6840160847985,5.0,1.0,1.0,2117.068193388532,-1,Excluded: limited defensive sample
United States,Jordan Morris,1,1,0,0,1,0,0,0,0,0,0,1,20.342377394593285,68.55416014675609,16.98304355525789,85.81131929116972,370.2314760889743,0.0,0.0,0.0,2824.7262217565167,-1,Excluded: limited defensive sample
South Korea,Yu-Min Cho,1,1,1,0,0,0,0,0,0,0,0,1,102.89999961853027,25.099998474121094,4.820872082417465,14.790385571207167,366.6478245557155,2.0,3.0,5.0,2462.8536374651094,-1,Excluded: limited defensive sample
